797.965,12.3971
804.248,12.5848
810.531,13.7794
816.815,12.7059
823.098,14.5422
829.381,15.027
835.664,13.2294
841.947,18.1375
848.231,13.4694
854.514,18.2941
860.797,18.1829
867.08,15.8902
873.363,22.0759
879.647,17.2
885.93,22.0809
892.213,22.0666
898.496,22.9895
904.779,23.5131
911.063,29.1321
917.346,25.3114
923.629,31.6552
929.912,40.3677
936.195,22.3132
942.479,60.0679
948.762,33.0383
955.045,64.6275
961.328,87.8957
967.611,32.6424
973.895,160.965
980.178,78.2983
986.461,252.464
992.744,502.78
999.027,1298.99
1005.31,827.604
1011.59,117.515
1017.88,194.184
1024.16,138.283
1030.44,45.0659
1036.73,106.241
1043.01,26.3138
1049.29,61.1928
1055.58,47.8476
1061.86,25.1336
1068.14,43.6223
1074.43,20.4346
1080.71,29.5175
1086.99,24.622
1093.28,21.2653
1099.56,20.9172
1105.84,20.5883
1112.12,17.2303
1118.41,17.5384
1124.69,18.3361
1130.97,12.4236
1137.26,18.0878
1143.54,12.139
1149.82,14.0817
1156.11,14.3927
1162.39,10.137
1168.67,13.7976
1174.96,10.197
1181.24,11.1693
1187.52,10.7891
1193.81,9.78615
1200.09,9.72854
1206.37,9.65851
1212.66,8.92962
1218.94,8.57938
1225.22,9.30852
1231.51,7.16745
1237.79,8.98452
1244.07,7.39831
1250.36,7.38752
1256.64,8.11246
1262.92,6.21394
1269.21,7.64285
1275.49,6.47013
1281.77,6.53426
1288.05,6.60917
1294.34,6.10583
1300.62,6.07369
1306.9,6.02835
1313.19,5.81009
1319.47,5.44347
1325.75,5.97709
1332.04,4.89962
1338.32,5.65762
1344.6,5.15427
1350.89,4.79797
1357.17,5.42867
1363.45,4.37735
1369.74,5.03926
1376.02,4.59829
1382.3,4.45265
1388.59,4.59807
1394.87,4.30129
1401.15,4.27484
1407.44,4.23105
1413.72,4.1817
1420,3.86472
1426.29,4.24729
1432.57,3.64407
1438.85,3.95997
1445.13,3.85275
1451.42,3.44967
1457.7,3.94067
1463.98,3.31526
1470.27,3.62015
1476.55,3.47534
1482.83,3.28583
1489.12,3.42014
1495.4,3.23586
1501.68,3.21276
1507.97,3.16576
1514.25,3.18332
1520.53,2.92394
1526.82,3.19088
1533.1,2.84924
1539.38,2.94465
1545.67,3.00253
1551.95,2.63464
1558.23,2.99607
1564.52,2.62354
1570.8,2.73879
1577.08,2.72941
1583.37,2.54451
1589.65,2.65194
1595.93,2.53688
1602.21,2.51297
1608.5,2.4641
1614.78,2.51102
1621.06,2.3051
1627.35,2.48306
1633.63,2.29977
1639.91,2.27683
1646.2,2.40333
1652.48,2.09464
1658.76,2.3478
1665.05,2.13548
1671.33,2.14389
1677.61,2.19724
1683.9,2.03567
1690.18,2.11421
1696.46,2.04055
1702.75,2.02262
1709.03,1.97283
1715.31,2.0274
1721.6,1.86979
1727.88,1.97856
1734.16,1.89599
1740.45,1.81216
1746.73,1.95766
1753.01,1.71407
1759.29,1.87777
1765.58,1.77144
1771.86,1.72127
1778.14,1.79875
1784.43,1.66674
1790.71,1.71842
1796.99,1.67216
1803.28,1.66084
1809.56,1.6113
1815.84,1.66322
1822.13,1.54877
1828.41,1.60322
1834.69,1.58567
1840.98,1.47404
1847.26,1.61352
1853.54,1.43178
1859.83,1.52438
1866.11,1.48824
1872.39,1.40898
1878.68,1.48957
1884.96,1.38834
1891.24,1.41659
1897.53,1.38992
1903.81,1.38168
1910.09,1.33584
1916.38,1.37975
1922.66,1.3012
1928.94,1.3162
1935.22,1.3379
1941.51,1.22045
1947.79,1.34044
1954.07,1.21296
1960.36,1.25247
1966.64,1.25961
1972.92,1.17147
1979.21,1.24348
1985.49,1.16954
1991.77,1.1807
1998.06,1.16559
2004.34,1.16108
2010.62,1.12029
2016.91,1.15333
2023.19,1.10562
2029.47,1.09009
2035.76,1.13535
2042.04,1.02524
2048.32,1.11871
2054.61,1.03841
2060.89,1.0378
2067.17,1.07139
2073.46,0.985757
2079.74,1.04361
2086.02,0.993679
2092.3,0.992922
2098.59,0.984772
2104.87,0.98062
2111.15,0.947404
2117.44,0.967858
2123.72,0.945276
2130,0.910641
2136.29,0.965907
2142.57,0.870523
2148.85,0.935622
2155.14,0.894207
2161.42,0.865239
2167.7,0.913304
2173.99,0.836896
2180.27,0.878518
2186.55,0.848994
2192.84,0.838461
2199.12,0.834688
2205.4,0.833164
2211.69,0.805696
2217.97,0.815615
2224.25,0.810449
2230.54,0.762912
2236.82,0.82579
2243.1,0.744385
2249.38,0.782288
2255.67,0.771141
2261.95,0.729736
2268.23,0.776522
2274.52,0.714892
2280.8,0.740594
2287.08,0.725491
2293.37,0.712535
2299.65,0.708857
2305.93,0.708348
2312.22,0.68783
2318.5,0.687113
2324.78,0.697198
2331.07,0.646554
2337.35,0.697742
2343.63,0.640904
2349.92,0.656359
2356.2,0.665972
2362.48,0.612891
2368.77,0.661113
2375.05,0.612962
2381.33,0.624512
2387.62,0.621615
2393.9,0.60455
2400.18,0.603018
2406.46,0.601042
2412.75,0.588014
2419.03,0.579502
2425.31,0.596652
2431.6,0.548501
2437.88,0.58968
2444.16,0.55273
2450.45,0.549113
2456.73,0.572287
2463.01,0.518592
2469.3,0.559296
2475.58,0.525565
2481.86,0.525868
2488.15,0.530004
2494.43,0.512199
2500.71,0.511819
2507,0.510081
2513.28,0.502731
2519.56,0.487318
2525.85,0.509569
2532.13,0.465551
2538.41,0.495947
2544.7,0.47593
2550.98,0.458405
2557.26,0.488735
2563.54,0.439511
2569.83,0.47044
2576.11,0.449791
2582.39,0.44176
2588.68,0.449676
2594.96,0.433648
2601.24,0.432589
2607.53,0.429574
2613.81,0.428133
2620.09,0.408084
2626.38,0.431569
2632.66,0.395279
2638.94,0.412926
2645.23,0.408768
2651.51,0.380432
2657.79,0.414062
2664.08,0.372108
2670.36,0.391658
2676.64,0.383212
2682.93,0.368813
2689.21,0.378763
2695.49,0.365557
2701.78,0.362648
2708.06,0.358358
2714.34,0.362547
2720.62,0.339302
2726.91,0.360873
2733.19,0.333843
2739.47,0.342032
2745.76,0.345883
2752.04,0.313648
2758.32,0.346582
2764.61,0.313329
2770.89,0.323054
2777.17,0.322858
2783.46,0.304595
2789.74,0.315556
2796.02,0.304699
2802.31,0.301631
2808.59,0.295897
2814.87,0.301361
2821.16,0.280719
2827.44,0.297924
2833.72,0.280583
2840.01,0.275647
2846.29,0.291012
2852.57,0.256816
2858.86,0.28395
2865.14,0.26192
2871.42,0.260822
2877.71,0.268192
2883.99,0.248604
2890.27,0.257886
2896.55,0.248522
2902.84,0.24825
2909.12,0.240642
2915.4,0.248178
2921.69,0.228103
2927.97,0.241215
2934.25,0.232081
2940.54,0.219019
2946.82,0.240294
2953.1,0.20657
2959.39,0.227797
2965.67,0.215253
2971.95,0.206404
2978.24,0.218134
2984.52,0.199925
2990.8,0.206141
2997.09,0.201404
3003.37,0.196979
3009.65,0.191098
3015.94,0.198183
3022.22,0.18178
3028.5,0.189248
3034.79,0.187465
3041.07,0.168998
3047.35,0.191323
3053.63,0.16291
3059.92,0.177012
3066.2,0.171928
3072.48,0.158195
3078.77,0.171637
3085.05,0.155371
3091.33,0.159683
3097.62,0.156472
3103.9,0.151602
3110.18,0.145398
3116.47,0.152468
3122.75,0.139917
3129.03,0.141195
3135.32,0.146141
3141.6,0.124432
3147.88,0.145867
3154.17,0.123993
3160.45,0.129701
3166.73,0.13199
3173.02,0.114767
3179.3,0.128153
3185.58,0.1148
3191.87,0.11646
3198.15,0.112854
3204.43,0.112978
3210.71,0.103559
3217,0.111434
3223.28,0.101673
3229.56,0.0976258
3235.85,0.108053
3242.13,0.0839545
3248.41,0.103992
3254.7,0.0888051
3260.98,0.085198
3267.26,0.0950403
3273.55,0.0756211
3279.83,0.088412
3286.11,0.0768531
3292.4,0.0767983
3298.68,0.0753853
3304.96,0.0746243
3311.25,0.0669906
3317.53,0.0710609
3323.81,0.0666941
3330.1,0.0578516
3336.38,0.0711171
3342.66,0.0489623
3348.95,0.0639505
3355.23,0.0554418
3361.51,0.0467933
3367.79,0.0591673
3374.08,0.040261
3380.36,0.0498506
3386.64,0.0430748
3392.93,0.0387507
3399.21,0.0392629
3405.49,0.0403233
3411.78,0.0322827
3418.06,0.0349722
3424.34,0.0340915
3430.63,0.0215908
3436.91,0.036803
3443.19,0.0172906
3449.48,0.0273334
3455.76,0.024248
3462.04,0.0103396
3468.33,0.0259589
3474.61,0.0105989
3480.89,0.0171395
3487.18,0.0118577
3493.46,0.0105129
3499.74,0.00257175
3506.03,0.00394753
3512.31,0.00538979
3518.59,0.00541987
3524.88,0.00574558
3531.16,0.0134718
3537.44,0.00392653
3543.72,0.0168745
3550.01,0.014075
3556.29,0.0103581
3562.57,0.023712
3568.86,0.0089197
3575.14,0.0238445
3581.42,0.0198116
3587.71,0.020669
3593.99,0.0262681
3600.27,0.0264823
3606.56,0.0265394
3612.84,0.0306301
3619.12,0.0347724
3625.41,0.0279672
3631.69,0.0440021
3637.97,0.0313
3644.26,0.0428188
3650.54,0.0452576
3656.82,0.0358568
3663.11,0.0541997
3669.39,0.0406748
3675.67,0.0516816
3681.96,0.0523754
3688.24,0.0500128
3694.52,0.0571105
3700.8,0.0561744
3707.09,0.0571743
3713.37,0.0590324
3719.65,0.065599
3725.94,0.0572337
3732.22,0.0728011
3738.5,0.0632646
3744.79,0.0691578
3751.07,0.0771617
3757.35,0.0643898
3763.64,0.082822
3769.92,0.0716814
3776.2,0.0788023
3782.49,0.0820484
3788.77,0.0790412
3795.05,0.0847412
3801.34,0.0856874
3807.62,0.0869384
3813.9,0.0874711
3820.19,0.0957642
3826.47,0.0858568
3832.75,0.100413
3839.04,0.0940478
3845.32,0.0948646
3851.6,0.10714
3857.88,0.0928214
3864.17,0.109957
3870.45,0.102732
3876.73,0.105354
3883.02,0.112393
3889.3,0.107215
3895.58,0.113734
3901.87,0.112644
3908.15,0.114868
3914.43,0.113818
3920.72,0.123444
3927,0.1144
3933.28,0.126281
3939.57,0.124913
3945.85,0.120954
3952.13,0.136452
3958.42,0.121272
3964.7,0.136076
3970.98,0.129308
3977.27,0.132692
3983.55,0.141155
3989.83,0.134739
3996.12,0.14047
4002.4,0.139412
4008.68,0.142907
4014.96,0.140438
4021.25,0.151166
4027.53,0.142917
4033.81,0.151123
4040.1,0.154895
4046.38,0.146066
4052.66,0.162943
4058.95,0.149505
4065.23,0.160312
4071.51,0.161502
4077.8,0.156791
4084.08,0.166908
4090.36,0.162407
4096.65,0.167014
4102.93,0.16722
4109.21,0.170948
4115.5,0.167425
4121.78,0.177616
4128.06,0.170924
4134.35,0.175926
4140.63,0.182963
4146.91,0.171661
4153.2,0.189004
4159.48,0.178102
4165.76,0.184918
4172.04,0.190124
4178.33,0.182792
4184.61,0.193629
4190.89,0.189816
4197.18,0.192719
4203.46,0.19386
4209.74,0.198778
4216.03,0.193908
4222.31,0.203462
4228.59,0.199711
4234.88,0.200608
4241.16,0.210938
4247.44,0.198681
4253.73,0.213912
4260.01,0.207588
4266.29,0.209035
4272.58,0.218012
4278.86,0.209603
4285.14,0.218985
4291.43,0.216884
4297.71,0.218904
4303.99,0.221649
4310.28,0.226026
4316.56,0.220879
4322.84,0.229293
4329.12,0.228962
4335.41,0.224976
4341.69,0.239563
4347.97,0.225077
4354.26,0.239444
4360.54,0.236782
4366.82,0.234225
4373.11,0.246027
4379.39,0.236628
4385.67,0.245611
4391.96,0.244877
4398.24,0.246523
4404.52,0.247276
4410.81,0.252563
4417.09,0.248297
4423.37,0.254469
4429.66,0.258256
4435.94,0.250389
4442.22,0.266879
4448.51,0.253076
4454.79,0.264855
4461.07,0.266147
4467.36,0.260232
4473.64,0.272058
4479.92,0.26425
4486.21,0.27035
4492.49,0.272808
4498.77,0.274129
4505.05,0.276402
4511.34,0.279309
4517.62,0.279366
4523.9,0.278721
4530.19,0.286825
4536.47,0.277317
4542.75,0.295034
4549.04,0.283815
4555.32,0.289581
4561.6,0.296104
4567.89,0.286285
4574.17,0.301203
4580.45,0.293535
4586.74,0.298767
4593.02,0.300349
4599.3,0.301689
4605.59,0.303885
4611.87,0.30833
4618.15,0.307538
4624.44,0.306523
4630.72,0.317593
4637,0.304963
4643.29,0.32123
4649.57,0.314923
4655.85,0.314752
4662.13,0.327677
4668.42,0.31463
4674.7,0.329256
4680.98,0.324551
4687.27,0.326903
4693.55,0.33117
4699.83,0.33107
4706.12,0.330156
4712.4,0.336468
4718.68,0.339056
4724.97,0.331075
4731.25,0.348488
4737.53,0.335641
4743.82,0.349234
4750.1,0.344979
4756.38,0.343131
4762.67,0.358138
4768.95,0.344346
4775.23,0.358033
4781.52,0.354152
4787.8,0.356043
4794.08,0.359741
4800.37,0.362194
4806.65,0.362935
4812.93,0.365281
4819.21,0.37039
4825.5,0.362851
4831.78,0.379706
4838.06,0.366377
4844.35,0.376943
4850.63,0.381121
4856.91,0.370751
4863.2,0.39047
4869.48,0.376643
4875.76,0.387222
4882.05,0.388776
4888.33,0.385977
4894.61,0.393904
4900.9,0.3929
4907.18,0.393766
4913.46,0.396226
4919.75,0.403519
4926.03,0.393882
4932.31,0.411289
4938.6,0.400926
4944.88,0.406131
4951.16,0.416937
4957.45,0.401515
4963.73,0.423053
4970.01,0.410923
4976.29,0.417822
4982.58,0.423652
4988.86,0.418667
4995.14,0.426016
5001.43,0.42701
5007.71,0.429113
5013.99,0.428647
5020.28,0.439559
5026.56,0.427278
5032.84,0.444922
5039.13,0.437699
5045.41,0.437847
5051.69,0.454293
5057.98,0.43555
5064.26,0.457378
5070.54,0.448666
5076.83,0.450947
5083.11,0.460547
5089.39,0.454333
5095.68,0.461863
5101.96,0.462895
5108.24,0.465357
5114.53,0.463866
5120.81,0.476782
5127.09,0.464218
5133.38,0.479495
5139.66,0.478193
5145.94,0.471696
5152.22,0.493409
5158.51,0.473366
5164.79,0.492884
5171.07,0.489049
5177.36,0.486822
5183.64,0.50017
5189.92,0.492782
5196.21,0.50103
5202.49,0.499603
5208.77,0.506469
5215.06,0.501771
5221.34,0.517453
5227.62,0.502129
5233.91,0.518093
5240.19,0.522122
5246.47,0.50787
5252.76,0.535638
5259.04,0.514246
5265.32,0.531206
5271.61,0.533905
5277.89,0.525399
5284.17,0.54233
5290.46,0.534129
5296.74,0.543359
5303.02,0.542677
5309.3,0.549136
5315.59,0.542651
5321.87,0.559911
5328.15,0.549839
5334.44,0.55661
5340.72,0.569282
5347,0.549793
5353.29,0.579384
5359.57,0.561575
5365.85,0.572229
5372.14,0.581534
5378.42,0.569416
5384.7,0.587156
5390.99,0.581317
5397.27,0.586649
5403.55,0.590335
5409.84,0.597596
5416.12,0.589251
5422.4,0.606547
5428.69,0.601834
5434.97,0.598961
5441.25,0.623099
5447.54,0.596287
5453.82,0.626872
5460.1,0.615354
5466.38,0.617181
5472.67,0.635631
5478.95,0.618971
5485.23,0.63724
5491.52,0.635086
5497.8,0.639011
5504.08,0.638331
5510.37,0.65065
5516.65,0.639981
5522.93,0.657682
5529.22,0.657714
5535.5,0.648105
5541.78,0.680055
5548.07,0.648926
5554.35,0.680023
5560.63,0.674513
5566.92,0.667415
5573.2,0.694136
5579.48,0.673478
5585.77,0.693213
5592.05,0.691729
5598.33,0.694734
5604.62,0.698762
5610.9,0.709569
5617.18,0.701184
5623.46,0.713733
5629.75,0.722902
5636.03,0.704057
5642.31,0.742736
5648.6,0.712676
5654.88,0.737173
5661.16,0.743369
5667.45,0.725807
5673.73,0.759277
5680.01,0.738145
5686.3,0.756516
5692.58,0.757677
5698.86,0.762059
5705.15,0.761125
5711.43,0.777483
5717.71,0.770493
5724,0.776773
5730.28,0.798341
5736.56,0.766732
5742.85,0.810708
5749.13,0.791491
5755.41,0.800164
5761.7,0.818991
5767.98,0.792078
5774.26,0.837061
5780.54,0.81256
5786.83,0.827193
5793.11,0.835211
5799.39,0.836712
5805.68,0.838039
5811.96,0.852946
5818.24,0.850637
5824.53,0.848669
5830.81,0.882904
5837.09,0.843996
5843.38,0.893506
5849.66,0.874138
5855.94,0.874175
5862.23,0.912544
5868.51,0.872629
5874.79,0.917521
5881.08,0.902513
5887.36,0.909438
5893.64,0.924107
5899.93,0.925976
5906.21,0.92613
5912.49,0.941905
5918.78,0.94816
5925.06,0.933123
5931.34,0.982795
5937.62,0.935149
5943.91,0.983194
5950.19,0.979242
5956.47,0.958801
5962.76,1.01918
5969.04,0.970541
5975.32,1.01723
5981.61,1.00585
5987.89,1.00868
5994.17,1.0302
6000.46,1.0309
6006.74,1.03344
6013.02,1.04572
6019.31,1.06323
6025.59,1.03391
6031.87,1.09901
6038.16,1.04854
6044.44,1.08946
6050.72,1.10773
6057.01,1.06417
6063.29,1.14459
6069.57,1.08867
6075.86,1.13172
6082.14,1.13979
6088.42,1.12746
6094.71,1.15854
6100.99,1.15695
6107.27,1.16087
6113.55,1.17017
6119.84,1.20421
6126.12,1.15929
6132.4,1.23867
6138.69,1.19225
6144.97,1.21599
6151.25,1.26606
6157.54,1.19356
6163.82,1.29448
6170.1,1.23979
6176.39,1.27069
6182.67,1.29995
6188.95,1.27586
6195.24,1.31325
6201.52,1.31637
6207.8,1.32584
6214.09,1.32459
6220.37,1.382
6226.65,1.31739
6232.94,1.40924
6239.22,1.3778
6245.5,1.37045
6251.79,1.46669
6258.07,1.35959
6264.35,1.48158
6270.63,1.43594
6276.92,1.44698
6283.2,1.50443
6289.48,1.46664
6295.77,1.50991
6302.05,1.52032
6308.33,1.53781
6314.62,1.52187
6320.9,1.61018
6327.18,1.52677
6333.47,1.62477
6339.75,1.62413
6346.03,1.56945
6352.32,1.72587
6358.6,1.58355
6364.88,1.71826
6371.17,1.7003
6377.45,1.67541
6383.73,1.77462
6390.02,1.72135
6396.3,1.77462
6402.58,1.78817
6408.87,1.82294
6415.15,1.78418
6421.43,1.91298
6427.71,1.8144
6434,1.90489
6440.28,1.96599
6446.56,1.83514
6452.85,2.0782
6459.13,1.89595
6465.41,2.03567
6471.7,2.07035
6477.98,1.98667
6484.26,2.14524
6490.55,2.07839
6496.83,2.14057
6503.11,2.16322
6509.4,2.22707
6515.68,2.15222
6521.96,2.33776
6528.25,2.23774
6534.53,2.29328
6540.81,2.46607
6547.1,2.21288
6553.38,2.57742
6559.66,2.37159
6565.95,2.47918
6572.23,2.6242
6578.51,2.44541
6584.79,2.69401
6591.08,2.61321
6597.36,2.68893
6603.64,2.7171
6609.93,2.84392
6616.21,2.71054
6622.49,2.97965
6628.78,2.90826
6635.06,2.86555
6641.34,3.266
6647.63,2.80178
6653.91,3.35644
6660.19,3.15386
6666.48,3.15855
6672.76,3.53785
6679.04,3.18025
6685.33,3.58475
6691.61,3.50327
6697.89,3.5981
6704.18,3.64041
6710.46,3.89953
6716.74,3.66483
6723.03,4.06464
6729.31,4.12862
6735.59,3.80845
6741.88,4.73616
6748.16,3.8516
6754.44,4.74877
6760.72,4.67258
6767.01,4.34098
6773.29,5.32158
6779.57,4.56233
6785.86,5.3009
6792.14,5.27561
6798.42,5.40798
6804.71,5.47995
6810.99,6.11996
6817.27,5.66962
6823.56,6.31943
6829.84,6.99509
6836.12,5.63708
6842.41,8.32428
6848.69,6.26874
6854.97,8.02652
6861.26,8.78101
6867.54,6.87319
6873.82,10.3288
6880.11,8.11993
6886.39,10.0449
6892.67,10.505
6898.96,10.8027
6905.24,10.9755
6911.52,13.7969
6917.8,12.6746
6924.09,14.1168
6930.37,20.6561
6936.65,9.48613
6942.94,29.0412
6949.22,19.8072
6955.5,28.2424
6961.79,47.1939
6968.07,8.59893
6974.35,80.0565
6980.64,53.5711
6986.92,115.109
6993.2,290.763
6999.49,657.509
7005.77,378.001
7012.05,79.8276
7018.34,85.1234
7024.62,74.839
7030.9,14.3072
7037.19,52.9362
7043.47,18.5438
7049.75,28.1417
7056.04,26.5773
7062.32,11.1841
7068.6,22.3814
7074.88,11.8238
7081.17,14.6833
7087.45,13.424
7093.73,11.208
7100.02,11.1017
7106.3,10.954
7112.58,9.56351
7118.87,9.08381
7125.15,10.1605
7131.43,6.7671
7137.72,9.60518
7144,7.17679
7150.28,7.30572
7156.57,8.15804
7162.85,5.64122
7169.13,7.52086
7175.42,5.9808
7181.7,6.11831
7187.98,6.16617
7194.27,5.57997
7200.55,5.54421
7206.83,5.49444
7213.12,5.23738
7219.4,4.86632
7225.68,5.41031
7231.96,4.27589
7238.25,5.09209
7244.53,4.53177
7250.81,4.22088
7257.1,4.81354
7263.38,3.78306
7269.66,4.4448
7275.95,3.9933
7282.23,3.87973
7288.51,4.00223
7294.8,3.72955
7301.08,3.70574
7307.36,3.66766
7313.65,3.61494
7319.93,3.34315
7326.21,3.67568
7332.5,3.13977
7338.78,3.43267
7345.06,3.31663
7351.35,2.99085
7357.63,3.39931
7363.91,2.8658
7370.2,3.13578
7376.48,3.00058
7382.76,2.85161
7389.04,2.96063
7395.33,2.80879
7401.61,2.78821
7407.89,2.75294
7414.18,2.76269
7420.46,2.55929
7426.74,2.77215
7433.03,2.49301
7439.31,2.58013
7445.59,2.61366
7451.88,2.33333
7458.16,2.61542
7464.44,2.31787
7470.73,2.41711
7477.01,2.40213
7483.29,2.26348
7489.58,2.34691
7495.86,2.25514
7502.14,2.23984
7508.43,2.20304
7514.71,2.23643
7520.99,2.08191
7527.28,2.21833
7533.56,2.0734
7539.84,2.0652
7546.12,2.15294
7552.41,1.92601
7558.69,2.11614
7564.97,1.95222
7571.26,1.96589
7577.54,1.99998
7583.82,1.88378
7590.11,1.94179
7596.39,1.88814
7602.67,1.87176
7608.96,1.83838
7615.24,1.87559
7621.52,1.76245
7627.81,1.84309
7634.09,1.77786
7640.37,1.72355
7646.66,1.82457
7652.94,1.6496
7659.22,1.7708
7665.51,1.68877
7671.79,1.65731
7678.07,1.71094
7684.36,1.61576
7690.64,1.65642
7696.92,1.61881
7703.21,1.61309
7709.49,1.57858
7715.77,1.6171
7722.05,1.53048
7728.34,1.57419
7734.62,1.55716
7740.9,1.48278
7747.19,1.57985
7753.47,1.44926
7759.75,1.51816
7766.04,1.48813
7772.32,1.43638
7778.6,1.49256
7784.89,1.41889
7791.17,1.44158
7797.45,1.42109
7803.74,1.4175
7810.02,1.38475
7816.3,1.41512
7822.59,1.35891
7828.87,1.37254
7835.15,1.38359
7841.44,1.30523
7847.72,1.38765
7854,1.29729
7860.29,1.32758
7866.57,1.32975
7872.85,1.2709
7879.13,1.32004
7885.42,1.26825
7891.7,1.27699
7897.98,1.2665
7904.27,1.26227
7910.55,1.23429
7916.83,1.25756
7923.12,1.22408
7929.4,1.21483
7935.68,1.24379
7941.97,1.16902
7948.25,1.23425
7954.53,1.17635
7960.82,1.17934
7967.1,1.19975
7973.38,1.14247
7979.67,1.181
7985.95,1.14788
7992.23,1.14521
7998.52,1.14224
8004.8,1.13825
8011.08,1.11561
8017.37,1.13067
8023.65,1.1124
8029.93,1.09229
8036.21,1.12744
8042.5,1.06239
8048.78,1.10891
8055.06,1.07677
8061.35,1.06134
8067.63,1.09074
8073.91,1.04008
8080.2,1.06917
8086.48,1.04717
8092.76,1.04247
8099.05,1.03849
8105.33,1.036
8111.61,1.01833
8117.9,1.02526
8124.18,1.02119
8130.46,0.991123
8136.75,1.02903
8143.03,0.97651
8149.31,1.00394
8155.6,0.994235
8161.88,0.964412
8168.16,0.999182
8174.45,0.955885
8180.73,0.974667
8187.01,0.963375
8193.29,0.953949
8199.58,0.950648
8205.86,0.954352
8212.14,0.936687
8218.43,0.939969
8224.71,0.941099
8230.99,0.906705
8237.28,0.951423
8243.56,0.904366
8249.84,0.912568
8256.13,0.922637
8262.41,0.890656
8268.69,0.917367
8274.98,0.886695
8281.26,0.894158
8287.54,0.8916
8293.83,0.881504
8300.11,0.878127
8306.39,0.88118
8312.68,0.869009
8318.96,0.864537
8325.24,0.877684
8331.53,0.841554
8337.81,0.872181
8344.09,0.844603
8350.38,0.844189
8356.66,0.859222
8362.94,0.82176
8369.22,0.850239
8375.51,0.826898
8381.79,0.827478
8388.07,0.831234
8394.36,0.818777
8400.64,0.817836
8406.92,0.815554
8413.21,0.811001
8419.49,0.802605
8425.77,0.814721
8432.06,0.785489
8438.34,0.805955
8444.62,0.793122
8450.91,0.783936
8457.19,0.801359
8463.47,0.767634
8469.76,0.791654
8476.04,0.772298
8482.32,0.769675
8488.61,0.776153
8494.89,0.764039
8501.17,0.765387
8507.46,0.761358
8513.74,0.760727
8520.02,0.74688
8526.3,0.7635
8532.59,0.73841
8538.87,0.750541
8545.15,0.746617
8551.44,0.728912
8557.72,0.751401
8564,0.722825
8570.29,0.736325
8576.57,0.729817
8582.85,0.72098
8589.14,0.727063
8595.42,0.718925
8601.7,0.716011
8607.99,0.714125
8614.27,0.71502
8620.55,0.700783
8626.84,0.715787
8633.12,0.696257
8639.4,0.700958
8645.69,0.705697
8651.97,0.683201
8658.25,0.705107
8664.54,0.682783
8670.82,0.688576
8677.1,0.689754
8683.38,0.676649
8689.67,0.68484
8695.95,0.675977
8702.23,0.675423
8708.52,0.672235
8714.8,0.674907
8721.08,0.661131
8727.37,0.672613
8733.65,0.660582
8739.93,0.657353
8746.22,0.668547
8752.5,0.643509
8758.78,0.664495
8765.07,0.646873
8771.35,0.648136
8777.63,0.652507
8783.92,0.639233
8790.2,0.645678
8796.48,0.639441
8802.77,0.639144
8809.05,0.634103
8815.33,0.639208
8821.62,0.625688
8827.9,0.634859
8834.18,0.627425
8840.46,0.620333
8846.75,0.633226
8853.03,0.611394
8859.31,0.62566
8865.6,0.61607
